y,x_0,x_1,x_2,x_3,x_4
2.051926224017847744e+01,4.524036195904017177e+01,-8.220817780778929773e+01,-3.465974841407968654e+01,8.967305803780450901e+01,-6.741020028356311400e+01
-2.331648609038172424e+02,-8.266550546941797961e+01,1.892077762232517557e+01,8.619797306919437574e+01,-7.324433845138172217e+01,2.602458732003555042e+00
4.732208509003181121e+02,3.679984282339151491e+01,-6.563404807863457791e+01,-9.774802130156210467e+01,7.753662609594496757e+01,-9.295374586932810246e+01
4.631487539709798966e+02,-4.850834323846508767e+01,3.033680634813370602e+01,-4.284341332884756071e+01,-9.805848068503668458e+01,1.509036689299647094e+01
-6.657798066347522763e+02,-3.844154433305788388e+01,-6.969718762957538161e+01,9.425666234651600917e+01,-6.700554642020949814e+01,4.544708822865541720e+01
1.012081063386116284e+03,7.814483829870260934e+01,7.174302314538905989e+01,-6.314858656831064110e+01,-5.263829326115214968e+01,-9.632747269948551150e+01
4.051123702284039609e+02,8.628109345297085042e+01,7.742423533146128989e+01,1.909323379390856701e+01,-7.812646889862926969e+01,-6.529147063149969199e+01
4.927731492891167022e+02,1.539207418652168258e+01,-4.966860529997101281e+01,-3.996563335279030582e+01,-6.580253021139631642e+01,-6.208165618544703079e+01
1.670311216574724824e+02,-7.315769121909724504e+00,1.974794525687187274e+00,2.315977932946509554e+00,9.942775987338416144e+01,-7.408083654597203349e+01
-1.377994621254434833e+02,5.123397767754707388e+01,5.875134944497850142e+01,1.697651975410411751e+01,-7.452363946134951789e+00,7.868532747005588135e+01
-6.775019290248494599e+02,6.563604381462494075e+01,-8.994181279425924913e+01,9.259675061757079106e+01,-9.853202164927124329e+01,1.462644093678837010e+01
3.191759624947101770e+02,1.448616338541452819e+01,6.687593295810336258e+01,-2.305678641492488623e+01,-8.179182619080356176e+01,1.633745387378495195e+01
-4.485204599041409210e+02,-9.503082792725375327e+01,-2.764084781856772111e+01,9.706336041706458673e+01,7.375577391100401314e+01,-6.950065164775891446e+01
-2.573186107913140859e+02,5.976521781121644494e+01,6.219938388430534815e+01,8.564144382543520351e+01,-5.512314679120309080e+01,-2.065051000079876076e-01
3.183070580435851937e+01,6.548881828221516344e+01,3.346675699963950024e+01,1.878722867675391228e+01,3.039516415414837525e+01,-5.229679744019739474e+01
2.399585466699003291e+02,-9.489198302484184921e+01,4.725145148930681671e+01,-3.464163493382447712e+01,-2.464862261597072290e+01,2.252321082991082335e+01
-4.589630064400001856e+02,3.143300847270339204e+01,-5.942021987543151340e+01,6.520630756908377634e+01,-2.395867895090411537e+01,2.634888170027829801e+01
1.234772860802472394e+02,9.328228313046210474e+01,1.295724705332723659e+01,-2.821777164222862666e+01,2.379402174802845593e+01,3.586236126339059638e-01
-5.439669287239500051e+01,-9.524750444429685103e+00,4.645414695125370486e+01,8.490202999682051654e+01,-4.145716943282096167e+00,-8.235396979998084532e+01
4.269162011080167076e+02,1.393071133681478102e+01,-5.100982897703312346e+01,-9.208441770492616740e+01,5.762804132873662866e+01,-4.544635266704237608e+01
5.822554459263952822e+02,5.541409858847677583e+01,-2.358211382359030495e+00,-3.641282178497693423e+01,-3.719490998982064411e+01,-9.159504798277711757e+01
7.297388623209666321e+02,6.879967380910144925e+00,6.471031119935207698e+01,-8.322092950012441293e+01,-7.828825887825647101e+01,5.851185373543387414e+00
4.106713241399917251e+02,3.202836192471934851e+01,3.894919846733233726e+01,-3.735566097062279312e+01,-9.244444483877070695e+01,-1.708742406152101978e+01
-3.120452940346616515e+02,-5.479116582494116727e+01,-9.977703394951866755e+01,3.714331444514732539e+01,9.041250781090664645e+01,-2.176964789299435665e+01
-4.138840785801689321e+02,-3.994031412570737416e+01,1.075036252205904930e+01,7.039525161297629552e+01,5.899348493858465758e+01,3.695134099571529873e+01
2.419658864316883182e+02,-1.357858174005870922e+01,3.808680397086274638e+01,-5.679492974967858743e+01,-4.321131243075064532e+01,5.556412218007687898e+01
2.148154460998765671e+02,8.599602726927130902e+01,-6.199009927666203623e+01,-4.078734211635348572e+01,-9.875794656189678733e+01,-1.368755094391967475e+01
2.700211528633440139e+02,-5.794098564947980634e+01,2.828495651072429951e+01,4.191784313562166631e+01,-7.624445712030299660e+01,-8.357119959361367023e+01
-4.758095976271540053e+02,8.126701391606715674e+01,-2.215224905180721748e+01,6.680699453202862514e+00,9.264831298273409743e+01,5.181080244326705042e+01
2.160499930570362892e+02,-3.489194048020209493e+01,-8.283013977594129074e+01,7.204803337682207598e+00,-3.277491141253376838e+01,-9.566291909477962463e+01
-5.475652403021799728e+02,5.423046665075574424e+01,-2.301817402920343625e+01,1.426423001174710237e+01,5.114857115924607456e+01,8.816948398020915079e+01
5.635040563436360799e+02,2.246446773692451870e+01,-3.692076424397136947e+01,-7.798469843059640993e+01,-8.521622241774555562e+01,-3.606184522545410687e+01
5.812061879915427198e+02,3.216782779120100599e+01,3.903041294553807461e+01,-5.845639198740246911e+01,-8.344081228233051206e+01,-3.889786774279377823e+01
1.659095409342458538e+01,9.514911970914539552e+00,5.093393489497293558e+01,5.931464114008505817e+00,-4.260324945058508916e+01,2.483594465278218877e+01
-3.707534971139727986e+02,-4.703266896476083758e+01,3.053858286690461910e+01,6.837960156534757061e+01,2.778956407368633563e+01,1.312629379534678264e+01
-4.403590630192535400e+02,-3.857157814582774336e+01,7.535540798759222980e+01,9.776437694345992213e+01,5.549588624198818820e+01,1.472877151408383156e+01
2.209827110412063575e+02,-7.174413347179967104e+01,-3.701419552147928727e+01,-2.662813628176326120e+01,-4.162095579450684113e+01,-1.080943705021444146e+01
4.444121825699940587e+02,2.212650337352914676e+01,-5.741708189696728226e+01,-5.004804914265923799e+01,-7.756990335578063878e+01,-3.848228216503950705e+01
-6.011322741160732903e+02,-5.103442830713476042e-01,-2.038443057982348705e+00,9.911544236927923635e+01,9.622171261272538345e+01,-1.268744566377135641e+01
-4.981157948487208387e+02,9.440412435806345570e+01,-5.712041916483718751e+01,8.224177221790668568e+00,-9.312937106053681191e+00,9.352177950250924710e+01
1.009625114690144976e+01,6.723524462707169391e+01,-5.717061504385174686e+01,-1.209217956892176460e+01,-6.630460567071057199e+01,5.817442091050082809e+00
-3.445030139547291128e+02,5.869693483340668649e+01,-9.282417020679665143e+01,-6.172822449285600044e+01,9.549111287860324637e+01,9.215946120412894516e+01
1.158965723756875832e+02,1.131833182042036867e+01,2.921814429918782707e+01,-4.558139714134512843e+01,9.041821714256798259e+01,3.395496126544799154e+01
-8.630750296743583476e+02,3.336159902775233377e+01,-9.777933332601543270e+01,7.059396996993856988e+01,5.566524373604039511e+01,3.698479938096136266e+01
-4.571965475242425327e+02,4.815636260391698897e+01,-6.868551508032456354e+01,4.375501056972998981e+01,-8.063631786135798052e+01,4.138988960772681480e+01
2.167057944847654198e+02,-9.947364077489935141e+01,5.524115749207618364e+01,-1.688563043692113297e+00,-5.912262674042703026e+01,4.584932288907904763e+01
5.179307787923250572e+01,-3.686917364336783720e+01,7.676351799950236909e+01,-6.395329495355559857e+01,8.771013085720505842e+01,9.415002961063231623e+01
2.742627432708062685e+01,-3.910295118953384019e+01,7.249727994086018157e+01,6.843582377340197809e+01,-1.507745798107944779e+01,-2.726311842944303976e+01
3.551908031690943517e+02,-4.351250535299100619e+01,9.864735689310913358e+01,-4.884979460962006925e+01,8.413511955182443103e+01,-1.433295724805549298e+01
2.108820118145195295e+02,8.708540246828172826e+01,6.776896683963656187e+01,-6.884453487689742701e+01,1.485667087017662880e+01,3.470060293713720512e+01
1.406378265102740954e+02,-1.883591880019098141e+01,-9.902459110355468397e+01,-3.493373404620791689e+01,6.778898959464973473e+01,-8.743520395654611832e+01
3.375475036104152196e+02,-7.891605071213656686e+01,4.035746930238317987e+01,2.831653551237536703e+00,-3.666350010975492069e-01,-2.527805621471878794e+01
2.742925395328949207e+02,2.070272333426379419e+01,7.029375337540767532e+01,-4.461538870620145047e+01,6.895227256872701105e+01,-1.667617028557633319e+01
7.765140903929457750e+01,1.968024787881006432e-01,4.592467571363604861e+01,-4.825565849867854240e+01,8.432738373122802500e+01,4.041389284576965224e+01
-4.738363267893507782e+02,2.378608461949779951e+01,-4.539823253761645816e+01,3.916969127188917810e+01,-4.855705030930892718e+01,6.329053406549550687e+01
-2.519852321497226626e+02,-9.770550899541878209e+01,-6.669247127769197903e+01,1.156579775241179675e+01,4.245619992050043834e+01,-1.503869217377925338e+00
3.551484455770219029e+01,7.556190029599002855e+01,9.517398751258272682e+01,-7.144586491151343921e+00,5.359739589656115299e+01,-1.045573233294547322e+00
-3.021766720140664120e+02,3.301975566716413368e+01,-5.502500400652685641e+01,-7.809165655674630102e+01,9.580178751483802557e+01,6.299893194119695750e+01
3.423972370203063065e+02,-4.292329351009380645e+01,1.716567688558421878e+01,-2.398575894424175203e+01,-6.473239184602685725e+01,-1.623297138950144358e+01
-4.089091091367803301e+02,-4.056244116065448679e+01,-9.667517869341881465e+01,-2.252633860023809120e+01,8.418260076095043587e+01,6.564005174148974220e+01
-4.376864950564537793e+01,1.481495103931018775e+01,-3.627062704392349701e+01,-5.374714102291249418e+01,9.120391672618677603e+01,1.292201981374235231e+01
-1.895783463740395973e+02,-5.647893928817537557e+01,-5.010358978027542776e+01,9.191924050618382580e+01,-5.223717334072159701e+01,-7.865718232889243211e+01
-2.221165969441684922e+02,-6.320761204946616374e+01,5.324496138358381359e+01,4.175285118625225778e+01,-1.241161504457524245e+01,5.876090142328501997e+01
3.669382984328573798e+02,3.502538428523877201e+00,-1.728036777417860037e+01,-7.651161275448208698e+01,7.678221318726986055e+01,-4.488135711793663774e+01
2.659804886868010954e+02,2.325214466597206808e+01,9.691595579214120448e+01,-6.211639559124924403e+01,9.303759835860856242e+01,3.054307368513906340e+01
-4.690543323250157641e+02,-7.425367908069047473e+01,5.438542921460967250e+01,9.035515565141872685e+01,1.255610993788498320e+01,3.771103995162960132e+01
4.484735589035291241e+02,-9.473042422600343571e+01,9.781513710158938579e+01,-3.630857603726349225e+01,-9.521924412675613780e+01,6.171283009487768823e+01
6.594520133882282380e+02,9.465051035341363672e+01,4.751770198333622375e+01,-9.945283879091992674e+01,-8.732789772519294047e+01,1.685388104551614674e+01
-4.569818711280522621e+02,-3.285697844887937435e+01,7.636669615035933134e+01,7.473387387138768645e+01,9.750378174088831429e+01,4.316639381451875579e+01
1.691702724500998443e+02,7.537673996173032265e+01,-3.606997762758948056e+01,-7.776460961603879696e+01,7.307282115647595333e+01,-3.930548040769499352e+01
6.909743173459874299e+01,-1.613354036662275348e+01,2.920605141431454399e+01,2.101982683110253447e+01,-1.581538309702401079e+01,-2.276989762588128485e+01
1.550642590925041020e+01,-7.546379162819874864e+01,6.772376860683323230e+00,-5.342918055120080822e+01,5.096157022009225557e+01,3.497411683290002316e+01
3.980789191359577330e+02,-8.561460703815710360e+01,9.785293694716006030e+01,5.609138711486824036e+01,-5.443482262188048537e+01,-9.385143633006059360e+01
-3.575845695719971218e+02,-4.325633785660286890e+00,-2.945151249978519559e+01,9.302299872845594564e+00,3.193279108498421692e+01,5.944396147174765588e+01
4.853423589251184467e+01,-9.729113063217447177e+01,4.285910277577568195e+01,-4.093720677962016197e+01,9.728051512748339746e+01,6.924834611755633773e+01
6.823679283692459876e+02,1.208023621695637928e+01,1.955313707536785728e+01,-6.158486539908854240e+01,-5.474968228258689606e+01,-6.919736433240977647e+01
2.916831928196976875e+01,-2.443729050711165485e+01,-7.760891113168378297e+01,2.254578726852372483e+00,2.769559108030948380e+01,-7.555752435260333755e+01
-3.870959208916327157e+02,-3.116072821394637060e+01,-8.593042406295843705e+01,5.152237454413850060e+00,3.005795384060107267e+01,2.309442827502054740e+01
2.797161393921001604e+00,6.277391256189702062e+01,-5.288675269951592384e+01,2.363636836808910857e+01,-3.943429615347186967e+01,-8.224645878417153710e+01
-4.718879566451398091e+02,-3.894770568683736656e+01,-8.572870501107676944e+01,9.171484220393415399e+01,4.543308698538587009e+01,-7.970782843519918970e+01
-7.451858447622809081e+02,5.725386446971870669e+01,-2.956892798069364403e+01,8.228702806475845932e+01,-9.005130505773166760e-01,7.453854459697441825e+01
2.769834126069549143e+02,-5.589404105125525746e+01,-2.656153481934688898e+01,-2.663261156832345478e+01,-8.057346367934295017e+01,-3.379711318684104526e+01
-2.360390821355303785e+02,3.194196076775989468e+01,-6.691301725251875610e+00,7.584631394888623390e+01,-4.606594672193033801e+01,-2.903613025567024408e+01
1.451113010520660396e+02,-3.592914196987754849e+01,1.034759412434152637e+01,-6.235611687874242648e+01,-6.535114569836542842e+01,8.789638484169088883e+01
8.711064723816233482e+02,-2.467045725073400320e+01,1.741962697660997605e+01,-8.896958299623523203e+01,-7.182840062012662941e+01,-8.072828962775133732e+01
6.680653498758923092e+01,6.242311359162923168e+01,-7.937064348330716257e+01,3.263209135909832526e+00,-6.888442040158517443e+01,-4.423664891423029388e+01
-2.064122573017545506e+02,7.652040050061401644e+01,2.631875302618212231e+01,9.273254204261399991e+01,1.994287312319859495e+01,-9.809605675668839808e+01
-1.186747268597737559e+02,-1.687179889591567417e+01,-9.551164912826403963e+01,-3.720313439061071392e+01,-3.675013855851645417e+00,1.509186822476161183e+01
3.543821265402104927e+02,-5.226995941421401426e+01,1.165731568953036401e+01,-2.101597317855321023e+01,1.316437501385394171e+00,-6.080659709149569636e+01
1.462770729861881023e+02,-6.864967799931373804e+01,5.090340152047727429e+01,-3.400535423889611764e+01,2.883913850764326980e+01,1.309111931810838314e+01
8.606874155346548605e+01,7.990618317721421704e+01,7.613672358140300389e+01,-1.137771993464330933e+01,-5.905298270154859352e+01,2.643847505836515666e+01
-5.902397641639090580e+02,2.736719506931002854e+01,3.848350067572056332e+01,8.149464054695999948e+01,5.651619560891970195e+01,2.505818717116936512e+01
-7.829771393372977855e+02,2.019311907961795782e+01,-5.744819278637158533e+01,3.027307239957360707e+01,6.290003415532089548e+01,8.446449617057930936e+01
-3.151085984480253899e+01,8.333002241618652306e+01,1.221976117452732069e+01,-4.803320485190245392e+01,-3.324050863525667410e+01,9.955247311376407993e+01
1.404030645486046467e+02,5.119557643563865668e+00,6.318133456756447686e+01,1.940323755691441932e+01,1.386077465665323416e+00,-3.029207693886044694e+01
-3.551954856905044267e+02,7.554105646260495632e+00,-9.865305860115934422e+01,7.533716131931478799e+01,1.229729630653586980e+01,-9.514371493506428124e+01
-5.805909434929466073e+01,6.363494906623307656e+01,-7.292912182758534811e+01,-9.387226038182605237e+01,-7.532919172976846767e+00,9.213133905739928764e+01
-8.117704846102366218e+02,-8.127715030720194989e+01,-8.688029677299135756e+01,7.598711524438473930e+01,6.427440830865768362e+01,6.399388444901677531e+01
-8.429329582077859584e+01,-6.436390436925648828e+00,-1.450158108789389644e+01,-1.978633891310077786e+01,1.644300842786141459e+01,4.579413387522222934e+01
2.264125428842273777e+02,5.685840046992521479e+01,3.095983751208356693e+01,1.249323293520264144e+01,-1.752147835594060155e+01,-3.601698759122908911e+01
-4.548397778558500590e+02,-4.275044143476296199e+01,-4.076465631938495449e+01,3.655057323288863813e+01,5.248823643191587962e+01,1.952395739799524677e+01
-1.214711397368261458e+02,-5.542722154928782885e+01,-6.112099589905541563e+01,5.313722375415076726e+01,9.573876379500907774e+01,-9.681800768148750080e+01
-6.049151666378655534e+00,-5.022037160348404683e+01,5.846257435414955239e+01,4.383305955067095283e+01,-5.080400845211303817e+01,1.097847621516905292e+01
3.005942880651257383e+02,1.711715881980413201e+01,4.427685532944590818e+01,-7.265257757459792742e+00,-1.903030569545545347e+01,-3.839810583582207926e+01
-5.297929672419330700e+02,-5.233821831863545526e+01,-8.149932836987920837e+01,2.917667748352846502e+01,3.391408970804724277e+01,3.746869478336941484e+01
2.395811936944605947e+01,-9.937085590712551664e+01,-1.234939349580277224e+01,-7.548932701772736209e+01,5.321867141261478196e+00,9.594792418037485504e+01
-2.914875974782345338e+02,-1.445978073323743729e-01,-2.507000414529585441e+01,6.276799847891908257e+01,9.364028764893990342e+01,-4.257532449424093102e+01
4.392176457698586773e+02,6.060000794930019197e+01,9.922828747265396032e+01,-7.763515204967843886e+01,6.209470917444420479e+00,6.270531589700004815e+01
2.395759888920689207e+01,-2.474116326862036885e+01,-1.084509474505495064e+01,5.018051193291333334e+01,-8.033072421031594956e+01,-2.789473900070782975e+01
-8.464887388652856544e+02,1.274125105729115148e+01,-5.228288081148324551e+01,6.799075434440658228e+01,5.317019845798787969e+01,9.310851591846773090e+01
-7.612549654392740877e+02,4.597615002745740753e+00,-7.869506840188138597e+01,8.732340461229739503e+01,6.684719789926981548e+01,8.883632200647511468e+00
-1.752543985620627325e+02,6.726045547708082495e+01,7.633818387078846968e+01,5.521622747337951864e+01,1.425079540848348358e+01,2.305974429321646824e+01
8.807800385643371044e+01,6.887813652867174596e+01,2.444332726278675239e+01,-5.870400816247367715e+01,3.829768471079395908e+01,6.402750015476328826e+00
-1.512413769345350545e+02,-4.735058821996209844e+01,-9.984269169407271249e+01,-5.290044774001727745e+01,3.471333959520640633e+01,7.566403993618894219e+01
1.520874537120620289e+02,6.614051384811355661e+01,-7.837852288229791498e+01,-8.577500409543235094e+01,5.231846237580103320e+01,-4.303332557633865463e+01
7.035498039342053289e+02,-4.563938950067574041e+01,-9.959993987831366269e+01,-8.029219787188938540e+01,-7.288059052152937056e+01,-6.812795875416068725e+01
-1.554732085645683242e+02,-1.093727947692696034e+01,6.282716294476404073e+01,6.245962307368949951e+01,8.199792433648963197e+01,-1.128159227593326364e+01
6.835396466966151365e+02,4.174210158900265810e+01,-2.333176375910255729e+00,-9.003148837309579733e+01,-8.391371320609057705e+01,-5.081153295677219006e+01
1.608454958302530713e+00,9.632434572460334721e+01,3.838344585535696751e+01,-4.639848362853591368e+01,4.125264891026324676e+01,3.226922687631392250e+01
-3.614928932324871766e+02,-9.134196782521850366e+01,-2.770248307165242352e+01,5.474559668045876037e+01,-8.429541703317929091e+01,7.687682335517430943e+01
3.473820432808572605e+02,8.617365925091164058e+01,7.061710247797796569e+01,-7.652447917981039893e+01,1.303469634038236791e+01,4.151198956644464033e+01
-6.627088050796842253e+02,7.759601798803515749e+01,-8.084479414003742193e+01,6.315411690986567805e+01,-4.439673366624359119e+01,1.845747715318275084e+01
3.922468929646587981e+02,4.395914187478393842e+01,5.540382987208352006e+01,-4.106703020022610673e+01,2.147530778977497334e+01,-4.250542515953390676e+01
-1.291935909202076971e+02,9.966335005689393256e+01,6.290112158847014712e+01,-1.720441674612651184e+01,7.582843713284717069e+01,4.650022302169074351e+01
3.286945967737638057e+02,8.574938614555119898e+01,-6.567786115061515773e+01,-4.103299901582517606e+01,-8.125266478507155909e+01,-3.640379366425745644e+01
2.257618827009848417e+02,-2.376227725069239227e+01,2.654250792375070489e+01,-5.696012330283451774e+00,4.353379615540939085e+01,-4.615529329965711014e+01
-2.225585994333652025e+02,-6.538865616356309829e+01,-2.417547944492694967e+01,-1.238371251442909227e+01,-1.557468643683328935e+01,8.271393733230502221e+01
3.646525847836563230e+02,-4.608659633060914018e+01,-2.959131946096862009e+01,-5.695806796733459976e+01,-2.561539771914542030e+01,-2.202892183377819890e+01
-2.768624636508757249e+02,1.508541142237488941e+01,-4.432700427551139200e+01,-4.810153829843037698e+01,4.381227901130478131e+01,8.203574151450888507e+01
5.738233917380842968e+02,-7.558063608731168870e+01,-6.354220585000302890e+01,-7.337807102481937704e+01,3.672153656089943752e+01,-5.719804545846793786e+01
-5.723793545086329004e+02,2.091432066127474343e+01,-5.966425303940339120e+01,6.355143873862490977e+01,-3.677857354836038439e+01,3.392335293717522404e+01
1.195051138143576352e+01,-7.025328743948782062e+01,-3.881091058276791017e+01,-4.055171093966472284e+01,2.701598650900977816e+01,3.617610542466732682e+01
-5.975701281819650603e+02,6.904972930076473858e+01,-6.333061864621534198e+01,5.208595286128769430e+01,4.238788045587190823e+01,1.150878281549449866e+01
2.476795658990185345e+01,3.003259726313689271e+01,-8.200097939346056819e+01,-7.062483685548572510e+01,-1.688565585667282676e+01,4.227413766020498542e+01
1.728744832207760282e+02,-6.643576727528113679e+01,-2.220417215513832332e+01,-4.108092225147714771e-01,8.700914538264171938e+01,-8.896075026909889516e+01
3.535554548552129290e+02,6.580149818971929676e+01,9.683196917975692486e+01,-4.654547729602222716e+01,7.801146075481827324e+01,-4.193997224491816667e+01
-1.879940589970573228e+02,5.980149963932635160e+01,-8.028526400152742326e+00,1.952172977537401266e+01,-5.266652464697951785e+01,3.752299243216299374e+01
-5.379361456855200885e+01,-7.026302677735392876e+01,1.193729980035458027e+01,-1.134213891197390467e+00,6.744119918988394602e+01,-3.706296925253397490e+00
9.200373566874071685e+01,5.694619199734586346e+01,-1.994113865284485598e+01,-3.841881331381895848e+01,5.744542727552141059e+01,-1.630714721771502695e+01
-2.717718301783826291e+02,-6.467877573330014229e-01,1.546450626486578983e+01,6.393314757786569658e+01,1.626399492534386582e+01,-1.877141946383802917e+01
-5.251970921511610868e+01,-6.788263429815144434e+01,4.042226098282176849e+01,7.664656433036694239e+01,-7.832422241916955841e+01,-6.757204837383696372e+00
6.166614937387336681e+01,8.690710103580698842e+01,1.270183349503415116e+01,9.050702821406048315e+00,-8.730489002437143142e+01,7.060035925767493836e+00
